公司統一編號,分公司統一編號,分公司名稱,分公司地址,分公司狀態,緯度,經度,cos緯度,sin緯度,cos經度,sin經度
22555003,70819953,雲林縣第五十分公司,雲林縣北港鎮東華里中山路150號1樓,1,23.5672504,120.3046117,0.916591414698292,0.3998251849263421,-0.5045971163265406,0.8633549387099952
22555003,70819969,高雄市第四六五分公司,高雄市茄萣區仁愛路二段157、159、161號1樓、忠孝街127-8、127-9、127-10號1樓,1,22.8968441,120.1848548,0.9212068374446379,0.3890732098786145,-0.5027914721844609,0.8644077368340606
22555003,70820282,台北市第五０七分公司,臺北市大安區和平東路一段一六九號一樓,1,25.0264637,121.5318232,0.9061124919992258,0.4230368209068248,-0.522972057173383,0.8523498268996362
22555003,70820298,台中市第二十分公司,臺中市西區美村路一段二十二號一樓,3,24.153842,120.6615382,0.9124500578674412,0.4091880886556978,-0.5099655969517116,0.860194797662532
22555003,70820683,台北市第五０八分公司,臺北市內湖區陽光街三八三號一樓,1,25.0726442,121.5757702,0.9057712292845824,0.4237670116942758,-0.5236256725052564,0.8519484462650413
22555003,70820699,台北市第五０九分公司,臺北市內湖區陽光街一五九號一樓,1,25.077035,121.5886895,0.9057387516990116,0.4238364232468892,-0.5238177602100618,0.8518303552283837
22555003,70820706,台北市第五一０分公司,臺北市萬華區峨嵋街一一一之二、一一一之三號一樓,1,25.0439482,121.5051486,0.9059833550091524,0.42331331238972414,-0.5225751808701186,0.8525932091792444
22555003,70820712,宜蘭縣第四十二分公司,宜蘭縣壯圍鄉大福路一二七號一樓,1,24.7975721,121.8114226,0.9077952519365065,0.4194136151361027,-0.5271252213129031,0.8497876211476741
22555003,70820868,台北市第十分公司,臺北市南港區興華路九十號一樓,3,25.0550909,121.6061215,0.905901013257495,0.4234894971295557,-0.524076901766145,0.8516709464547904
22555003,70821276,苗栗縣第四分公司,苗栗縣後龍鎮大庄里17鄰成功路207號,1,24.614138,120.79436,0.909133362146343,0.41650513782243603,-0.5119583093240616,0.8590102965122411
22555003,70821281,高雄市第一分公司,高雄市小港區小港里一鄰小港路七十七號,1,22.5652134,120.3380368,0.9234433682752006,0.3837347333621915,-0.5051006927519299,0.8630604209332742
22555003,70821418,南投縣第十分公司,南投縣仁愛鄉精英村南投縣仁愛鄉菁英村榮華巷三十八號,3,24.0229173,121.1868195,0.9133826970952235,0.40710201258045287,-0.5178302250030079,0.8554834060771338
22555003,70821819,台北市第二二二分公司,臺北市信義區忠孝東路五段一之六號一樓,1,25.040846,121.565147,0.90600627338956,0.4232642585652159,-0.5234677039002752,0.8520455169610212
